type,event,id,created_at,modified_at
PAGE_VIEW,"{""user-agent"": ""Opera/8.83.(Windows CE; be-BY) Presto/2.9.163 Version/10.00"", ""ip"": ""208.249.255.120"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/14"", ""referrer"": ""https://wheeler-harper.com""}",799,2025-01-31 12:55:13.667671,2025-01-31 12:55:13.667671
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 9_5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/58.0.878.0 Safari/532.0"", ""ip"": ""22.201.126.152"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/2""}",800,2025-01-31 12:55:13.733432,2025-01-31 12:55:13.733432
SEARCH,"{""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/14.0.857.0 Safari/534.0"", ""ip"": ""126.249.231.217"", ""customer-id"": null, ""query"": ""User-centric reciprocal leverage""}",801,2025-01-31 12:55:13.803598,2025-01-31 12:55:13.803598
ADD_PRODUCT_TO_CART,"{""product"": 11, ""customer-id"": 105}",802,2025-01-31 12:55:13.876168,2025-01-31 12:55:13.876168
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 10_8) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/46.0.835.0 Safari/536.0"", ""ip"": ""8.26.88.135"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/22""}",803,2025-01-31 12:55:13.969717,2025-01-31 12:55:13.969717
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/18.0.855.0 Mobile/03Q072 Safari/533.1"", ""ip"": ""145.45.35.229"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",804,2025-01-31 12:55:14.033464,2025-01-31 12:55:14.033464
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1)"", ""ip"": ""195.1.250.238"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/11""}",805,2025-01-31 12:55:14.095117,2025-01-31 12:55:14.095117
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 12_4 rv:2.0; oc-FR) AppleWebKit/533.10.7 (KHTML, like Gecko) Version/5.0 Safari/533.10.7"", ""ip"": ""121.125.119.244"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/6""}",806,2025-01-31 12:55:14.162060,2025-01-31 12:55:14.162060
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.1v8831.0 Mobile/47A229 Safari/533.0"", ""ip"": ""145.198.109.9"", ""customer-id"": null, ""query"": ""Operative 6thgeneration system engine""}",807,2025-01-31 12:55:14.229093,2025-01-31 12:55:14.229093
PAGE_VIEW,"{""user-agent"": ""Opera/8.82.(X11; Linux i686; mai-IN) Presto/2.9.168 Version/11.00"", ""ip"": ""166.51.254.210"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/5""}",808,2025-01-31 12:55:14.297336,2025-01-31 12:55:14.297336
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 4.0.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0"", ""ip"": ""126.174.177.53"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",809,2025-01-31 12:55:14.358508,2025-01-31 12:55:14.358508
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Android 11; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0"", ""ip"": ""222.41.141.207"", ""customer-id"": null, ""query"": ""Persevering upward-trending approach""}",810,2025-01-31 12:55:14.421010,2025-01-31 12:55:14.421010
ADD_PRODUCT_TO_CART,"{""product"": 13, ""customer-id"": 117}",811,2025-01-31 12:55:14.498381,2025-01-31 12:55:14.498381
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Opera/9.74.(X11; Linux x86_64; bg-BG) Presto/2.9.166 Version/11.00"", ""ip"": ""66.129.26.121"", ""customer-id"": null, ""product"": 6, ""position"": 3}",812,2025-01-31 12:55:14.556614,2025-01-31 12:55:14.556614
PAGE_VIEW,"{""user-agent"": ""Opera/9.74.(X11; Linux x86_64; bg-BG) Presto/2.9.166 Version/11.00"", ""ip"": ""66.129.26.121"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/6""}",813,2025-01-31 12:55:14.605805,2025-01-31 12:55:14.605805
ADD_PRODUCT_TO_CART,"{""product"": 6, ""customer-id"": 116}",814,2025-01-31 12:55:14.656279,2025-01-31 12:55:14.656279
PAGE_VIEW,"{""user-agent"": ""Opera/9.62.(X11; Linux i686; mk-MK) Presto/2.9.174 Version/10.00"", ""ip"": ""82.100.217.85"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/11""}",815,2025-01-31 12:55:14.704873,2025-01-31 12:55:14.704873
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/16.0.821.0 Mobile/72E545 Safari/532.2"", ""ip"": ""95.195.81.94"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/14""}",816,2025-01-31 12:55:14.758223,2025-01-31 12:55:14.758223
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.898.0 Safari/531.0"", ""ip"": ""41.227.203.171"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/8""}",817,2025-01-31 12:55:14.824966,2025-01-31 12:55:14.824966
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; cs-CZ) AppleWebKit/534.2.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.2.7"", ""ip"": ""3.192.73.152"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",818,2025-01-31 12:55:14.907716,2025-01-31 12:55:14.907716
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Android 3.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0"", ""ip"": ""143.131.15.14"", ""customer-id"": null, ""query"": ""Distributed solution-oriented model""}",819,2025-01-31 12:55:14.977977,2025-01-31 12:55:14.977977
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.9a8235.0 Mobile/97W863 Safari/532.2"", ""ip"": ""211.220.255.198"", ""customer-id"": null, ""query"": ""Business-focused zero administration initiative""}",820,2025-01-31 12:55:15.037030,2025-01-31 12:55:15.037030
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/21.0.826.0 Mobile/53E115 Safari/532.0"", ""ip"": ""173.205.168.131"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/2"", ""referrer"": ""https://schmidt.com""}",821,2025-01-31 12:55:15.094445,2025-01-31 12:55:15.094445
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"", ""ip"": ""141.74.181.187"", ""customer-id"": 126, ""page"": ""https://xcc-webshop.com/category/11""}",822,2025-01-31 12:55:15.156401,2025-01-31 12:55:15.156401
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)"", ""ip"": ""220.24.21.21"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/5""}",823,2025-01-31 12:55:15.223553,2025-01-31 12:55:15.223553
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.7p7488.0 Mobile/74T428 Safari/536.2"", ""ip"": ""55.136.199.219"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/9""}",824,2025-01-31 12:55:15.305081,2025-01-31 12:55:15.305081
PAGE_VIEW,"{""user-agent"": ""Opera/8.39.(X11; Linux x86_64; pa-IN) Presto/2.9.160 Version/11.00"", ""ip"": ""218.145.145.105"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/20""}",825,2025-01-31 12:55:15.380094,2025-01-31 12:55:15.380094
PAGE_VIEW,"{""user-agent"": ""Opera/9.84.(X11; Linux x86_64; uz-UZ) Presto/2.9.160 Version/11.00"", ""ip"": ""173.95.55.50"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/16""}",826,2025-01-31 12:55:15.443408,2025-01-31 12:55:15.443408
PAGE_VIEW,"{""user-agent"": ""Opera/9.81.(X11; Linux x86_64; pap-AW) Presto/2.9.162 Version/10.00"", ""ip"": ""200.178.135.34"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/20""}",827,2025-01-31 12:55:15.506198,2025-01-31 12:55:15.506198
PAGE_VIEW,"{""user-agent"": ""Opera/8.86.(Windows NT 6.0; oc-FR) Presto/2.9.164 Version/10.00"", ""ip"": ""87.170.70.131"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/4""}",828,2025-01-31 12:55:15.565722,2025-01-31 12:55:15.565722
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_3; rv:1.9.6.20) Gecko/2020-06-16 06:38:02 Firefox/14.0"", ""ip"": ""56.155.204.40"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/6""}",829,2025-01-31 12:55:15.626408,2025-01-31 12:55:15.626408
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_7 rv:6.0; li-BE) AppleWebKit/531.5.4 (KHTML, like Gecko) Version/4.0 Safari/531.5.4"", ""ip"": ""19.105.170.119"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/9""}",830,2025-01-31 12:55:15.691363,2025-01-31 12:55:15.691363
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/49.0.841.0 Safari/533.2"", ""ip"": ""69.82.95.82"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",831,2025-01-31 12:55:15.764159,2025-01-31 12:55:15.764159
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/15.7h8971.0 Mobile/39J260 Safari/532.0"", ""ip"": ""46.151.57.228"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/16""}",832,2025-01-31 12:55:15.909295,2025-01-31 12:55:15.909295
SEARCH,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1)"", ""ip"": ""164.210.196.62"", ""customer-id"": null, ""query"": ""Business-focused needs-based monitoring""}",833,2025-01-31 12:55:15.980834,2025-01-31 12:55:15.980834
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-KE) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.15.6"", ""ip"": ""124.123.139.39"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",834,2025-01-31 12:55:16.063792,2025-01-31 12:55:16.063792
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.813.0 Safari/535.0"", ""ip"": ""34.181.236.127"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/2"", ""referrer"": ""https://moore-haas.org""}",835,2025-01-31 12:55:16.235169,2025-01-31 12:55:16.235169
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.44.6 (KHTML, like Gecko) Version/5.0 Safari/534.44.6"", ""ip"": ""34.238.111.184"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/3""}",836,2025-01-31 12:55:16.324413,2025-01-31 12:55:16.324413
PAGE_VIEW,"{""user-agent"": ""Opera/9.53.(X11; Linux i686; hr-HR) Presto/2.9.178 Version/11.00"", ""ip"": ""71.35.154.195"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/6""}",837,2025-01-31 12:55:16.410329,2025-01-31 12:55:16.410329
PAGE_VIEW,"{""user-agent"": ""Opera/8.56.(Windows 98; Win 9x 4.90; ckb-IQ) Presto/2.9.168 Version/12.00"", ""ip"": ""170.79.10.163"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/3""}",838,2025-01-31 12:55:16.478103,2025-01-31 12:55:16.478103
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.7w1740.0 Mobile/60S286 Safari/534.2"", ""ip"": ""12.0.1.127"", ""customer-id"": null, ""query"": ""Multi-channeled value-added intranet""}",839,2025-01-31 12:55:16.563643,2025-01-31 12:55:16.563643
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/38.0.800.0 Safari/536.2"", ""ip"": ""56.72.75.67"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/6""}",840,2025-01-31 12:55:16.728530,2025-01-31 12:55:16.728530
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_9; rv:1.9.3.20) Gecko/2013-08-08 07:31:43 Firefox/14.0"", ""ip"": ""121.187.213.18"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/22""}",841,2025-01-31 12:55:16.835026,2025-01-31 12:55:16.835026
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_6 rv:2.0; mi-NZ) AppleWebKit/535.44.6 (KHTML, like Gecko) Version/4.0.5 Safari/535.44.6"", ""ip"": ""123.37.123.42"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/12"", ""referrer"": ""https://smith.org""}",842,2025-01-31 12:55:16.905173,2025-01-31 12:55:16.905173
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows NT 5.2; et-EE; rv:1.9.2.20) Gecko/2016-06-01 02:42:14 Firefox/3.8"", ""ip"": ""119.88.129.124"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/4""}",843,2025-01-31 12:55:16.969332,2025-01-31 12:55:16.969332
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0)"", ""ip"": ""52.2.240.225"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/4""}",844,2025-01-31 12:55:17.061041,2025-01-31 12:55:17.061041
PAGE_VIEW,"{""user-agent"": ""Opera/8.59.(X11; Linux i686; ro-RO) Presto/2.9.188 Version/11.00"", ""ip"": ""100.12.214.53"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/5""}",845,2025-01-31 12:55:17.136266,2025-01-31 12:55:17.136266
ADD_PRODUCT_TO_CART,"{""product"": 9, ""customer-id"": 125}",846,2025-01-31 12:55:17.219863,2025-01-31 12:55:17.219863
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/60.0.864.0 Safari/531.1"", ""ip"": ""116.238.199.110"", ""customer-id"": null, ""query"": ""Automated cohesive access""}",847,2025-01-31 12:55:17.301805,2025-01-31 12:55:17.301805
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_6 rv:2.0; ta-IN) AppleWebKit/534.44.3 (KHTML, like Gecko) Version/5.0.4 Safari/534.44.3"", ""ip"": ""109.165.251.106"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/19""}",848,2025-01-31 12:55:17.371576,2025-01-31 12:55:17.371576
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.2j0118.0 Mobile/68G384 Safari/532.2"", ""ip"": ""6.215.192.137"", ""customer-id"": null, ""query"": ""Multi-layered 4thgeneration paradigm""}",849,2025-01-31 12:55:17.449836,2025-01-31 12:55:17.449836
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lzh-TW) AppleWebKit/531.43.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.43.7"", ""ip"": ""158.99.81.66"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/16""}",850,2025-01-31 12:55:17.525541,2025-01-31 12:55:17.525541
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0)"", ""ip"": ""125.147.112.164"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/18""}",851,2025-01-31 12:55:17.603297,2025-01-31 12:55:17.603297
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ig-NG) AppleWebKit/533.40.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.40.1"", ""ip"": ""219.38.15.96"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/4""}",852,2025-01-31 12:55:17.702703,2025-01-31 12:55:17.702703
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_3; rv:1.9.3.20) Gecko/2021-04-13 11:33:54 Firefox/3.6.17"", ""ip"": ""24.39.9.210"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/18""}",853,2025-01-31 12:55:17.802043,2025-01-31 12:55:17.802043
ADD_PRODUCT_TO_CART,"{""product"": 8, ""customer-id"": 160}",854,2025-01-31 12:55:17.891650,2025-01-31 12:55:17.891650
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 2.2.2; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0"", ""ip"": ""60.248.151.13"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",855,2025-01-31 12:55:17.972437,2025-01-31 12:55:17.972437
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1)"", ""ip"": ""16.202.114.188"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",856,2025-01-31 12:55:18.055636,2025-01-31 12:55:18.055636
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows 98) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.814.0 Safari/533.2"", ""ip"": ""16.12.29.94"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/8""}",857,2025-01-31 12:55:18.138732,2025-01-31 12:55:18.138732
PAGE_VIEW,"{""user-agent"": ""Opera/9.61.(Windows 98; Win 9x 4.90; pa-PK) Presto/2.9.161 Version/11.00"", ""ip"": ""31.163.177.10"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",858,2025-01-31 12:55:18.217894,2025-01-31 12:55:18.217894
ADD_PRODUCT_TO_CART,"{""product"": 7, ""customer-id"": 115}",1828,2025-01-31 12:56:40.039740,2025-01-31 12:56:40.039740
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 8_3; rv:1.9.6.20) Gecko/2024-09-11 16:00:11 Firefox/6.0"", ""ip"": ""174.108.112.179"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/6""}",859,2025-01-31 12:55:18.302014,2025-01-31 12:55:18.302014
PAGE_VIEW,"{""user-agent"": ""Opera/9.35.(Windows NT 5.01; nl-BE) Presto/2.9.183 Version/11.00"", ""ip"": ""216.119.120.118"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/8""}",860,2025-01-31 12:55:18.382121,2025-01-31 12:55:18.382121
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Windows CE) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/33.0.803.0 Safari/531.1"", ""ip"": ""122.237.54.26"", ""customer-id"": null, ""query"": ""Right-sized 6thgeneration model""}",861,2025-01-31 12:55:18.462488,2025-01-31 12:55:18.462488
SEARCH,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)"", ""ip"": ""118.48.81.250"", ""customer-id"": null, ""query"": ""Optimized heuristic hierarchy""}",862,2025-01-31 12:55:18.529830,2025-01-31 12:55:18.529830
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sid-ET) AppleWebKit/531.26.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.26.3"", ""ip"": ""56.26.159.145"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",863,2025-01-31 12:55:18.602914,2025-01-31 12:55:18.602914
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.35.2 (KHTML, like Gecko) Version/4.0.5 Safari/534.35.2"", ""ip"": ""29.196.229.20"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/8""}",864,2025-01-31 12:55:18.677888,2025-01-31 12:55:18.677888
PAGE_VIEW,"{""user-agent"": ""Opera/8.70.(X11; Linux x86_64; ckb-IQ) Presto/2.9.169 Version/12.00"", ""ip"": ""153.191.158.62"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/16""}",865,2025-01-31 12:55:18.753295,2025-01-31 12:55:18.753295
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows NT 6.1; mn-MN; rv:1.9.1.20) Gecko/2013-07-13 10:29:22 Firefox/5.0"", ""ip"": ""154.134.104.176"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/3""}",866,2025-01-31 12:55:18.832024,2025-01-31 12:55:18.832024
VISIT_RECENTLY_VISITED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sc-IT) AppleWebKit/534.40.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.40.5"", ""ip"": ""150.94.178.177"", ""customer-id"": null, ""product"": 14, ""position"": 4}",867,2025-01-31 12:55:18.914799,2025-01-31 12:55:18.914799
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sc-IT) AppleWebKit/534.40.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.40.5"", ""ip"": ""150.94.178.177"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/14"", ""referrer"": ""https://google.com""}",868,2025-01-31 12:55:18.989214,2025-01-31 12:55:18.989214
SEARCH,"{""user-agent"": ""Opera/8.56.(Windows NT 5.0; mi-NZ) Presto/2.9.185 Version/11.00"", ""ip"": ""116.36.64.208"", ""customer-id"": null, ""query"": ""Fully-configurable high-level synergy""}",869,2025-01-31 12:55:19.067883,2025-01-31 12:55:19.067883
PAGE_VIEW,"{""user-agent"": ""Opera/8.99.(Windows 98; yo-NG) Presto/2.9.175 Version/12.00"", ""ip"": ""88.254.190.6"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/12""}",870,2025-01-31 12:55:19.142282,2025-01-31 12:55:19.142282
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/54.0.848.0 Safari/532.1"", ""ip"": ""138.75.87.108"", ""customer-id"": null, ""query"": ""Optional multi-state customer loyalty""}",871,2025-01-31 12:55:19.214029,2025-01-31 12:55:19.214029
VISIT_RECENTLY_VISITED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; be-BY) AppleWebKit/532.28.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.28.3"", ""ip"": ""33.84.169.26"", ""customer-id"": null, ""product"": 1, ""position"": 0}",872,2025-01-31 12:55:19.277006,2025-01-31 12:55:19.277006
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; be-BY) AppleWebKit/532.28.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.28.3"", ""ip"": ""33.84.169.26"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/1"", ""referrer"": ""https://google.com""}",873,2025-01-31 12:55:19.343626,2025-01-31 12:55:19.343626
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 10_4; rv:1.9.6.20) Gecko/2019-10-17 07:56:55 Firefox/3.8"", ""ip"": ""148.6.193.217"", ""customer-id"": null, ""product"": 7, ""position"": 5}",874,2025-01-31 12:55:19.427161,2025-01-31 12:55:19.427161
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 10_4; rv:1.9.6.20) Gecko/2019-10-17 07:56:55 Firefox/3.8"", ""ip"": ""148.6.193.217"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/7""}",875,2025-01-31 12:55:19.486889,2025-01-31 12:55:19.486889
